"tidspunkt"	"lufttryk"	"temperatur"	"luftfugtighed"
"01.02.2016 10:40:00"	988.4	11.65	85
"01.02.2016 12:40:00"	988.86	12.31	79.6
"01.02.2016 14:40:00"	988.13	12.89	73.1
"01.02.2016 16:40:00"	988.56	12.46	68.49
"01.02.2016 18:40:00"	990.98	11.61	66.34
"01.02.2016 20:40:00"	989.96	10.4	66.4
"01.02.2016 22:40:00"	990.09	10.46	68.38
"02.02.2016 00:40:00"	990.32	11	68.4
"02.02.2016 02:40:00"	989.5	11.02	68.83
"02.02.2016 04:40:00"	987.81	11.53	66.36
"02.02.2016 06:40:00"	987.31	11.28	70.5
"02.02.2016 08:40:00"	987.67	11.42	69.95
"02.02.2016 10:40:00"	987.47	11.59	70.3
"02.02.2016 12:40:00"	986.22	12.55	66.7
"02.02.2016 14:40:00"	984.46	11.66	70.8
"02.02.2016 16:40:00"	983.44	11.2	72.1
"02.02.2016 18:40:00"	984.68	6.41	91.4
"02.02.2016 20:40:00"	985.56	6.26	89.3
"02.02.2016 22:40:00"	986.6	5.98	82.4
"03.02.2016 00:40:00"	987.35	5.56	78.4
"03.02.2016 02:40:00"	987.84	3.74	85.2
"03.02.2016 04:40:00"	987.48	3.53	82.6
"03.02.2016 06:40:00"	987.61	3.16	79.4
"03.02.2016 08:40:00"	987.65	3.4	75.1
"03.02.2016 10:40:00"	987.51	4.92	70.2
"03.02.2016 12:40:00"	987.81	5.54	67.33
"03.02.2016 14:40:00"	988.15	5.08	75.5
"03.02.2016 16:40:00"	989.09	4.51	71.8
"03.02.2016 18:40:00"	990.31	2.87	76.3
"03.02.2016 20:40:00"	991.57	2.45	74.5
"03.02.2016 22:40:00"	993.19	2.43	73.9
"04.02.2016 00:40:00"	993.69	2.74	75.3
"04.02.2016 02:40:00"	994.91	3.09	74.5
"04.02.2016 04:40:00"	995.13	2.67	76.5
"04.02.2016 06:40:00"	994.73	2.25	78.1
"04.02.2016 08:40:00"	994.87	2.71	77.1
"04.02.2016 10:40:00"	994.43	3.54	70.2
"04.02.2016 12:40:00"	993.62	3.82	69.54
"04.02.2016 14:40:00"	992.54	2.13	86.6
"04.02.2016 16:40:00"	991.13	2.08	88.3
"04.02.2016 18:40:00"	991.23	1.83	93
"04.02.2016 20:40:00"	992.75	2.16	88.5
"04.02.2016 22:40:00"	995.01	2	88.8
"05.02.2016 00:40:00"	996.56	2.33	84.6
"05.02.2016 02:40:00"	997.57	1.75	88.6
"05.02.2016 04:40:00"	998.5	2.16	86
"05.02.2016 06:40:00"	998.96	1.91	85.5
"05.02.2016 08:40:00"	999.66	2.4	81.1
"05.02.2016 10:40:00"	999.7	3.3	74
"05.02.2016 12:40:00"	998.45	4.23	75.9
"05.02.2016 14:40:00"	996.77	4.81	78.4
"05.02.2016 16:40:00"	996.23	5.27	85.5
"05.02.2016 18:40:00"	996.62	5.2	87.3
"05.02.2016 20:40:00"	996.3	6	86.4
"05.02.2016 22:40:00"	995.45	7.13	84.9
"06.02.2016 00:40:00"	994.68	5.98	88.5
"06.02.2016 02:40:00"	994.01	6.43	85.5
"06.02.2016 04:40:00"	993.24	6.51	83.4
"06.02.2016 06:40:00"	991.39	5.43	84.3
"06.02.2016 08:40:00"	991.09	5.27	83.7
"06.02.2016 10:40:00"	989.69	7.37	72.4
"06.02.2016 12:40:00"	988.97	9.57	64.28
"06.02.2016 14:40:00"	987.16	11.38	60.47
"06.02.2016 16:40:00"	985.78	10.3	62.09
"06.02.2016 18:40:00"	985.31	8.35	71.1
"06.02.2016 20:40:00"	984.15	6.54	76.9
"06.02.2016 22:40:00"	983.11	5.72	79.8
"07.02.2016 00:40:00"	981.62	4.66	82.3
"07.02.2016 02:40:00"	980.24	2.5	88.8
"07.02.2016 04:40:00"	979.54	4.1	79.2
"07.02.2016 06:40:00"	978.8	5.19	73.5
"07.02.2016 08:40:00"	978.64	4.5	74.6
"07.02.2016 10:40:00"	977.89	5.73	70.4
"07.02.2016 12:40:00"	976.96	8.22	62.65
"07.02.2016 14:40:00"	975.9	10.78	57.14
"07.02.2016 16:40:00"	976.96	10.82	54.77
"07.02.2016 18:40:00"	978.21	9.1	67.29
"07.02.2016 20:40:00"	980.15	8.21	64.32
"07.02.2016 22:40:00"	980.36	7.5	65.88
"08.02.2016 00:40:00"	980.63	6.88	67.93
"08.02.2016 02:40:00"	979.3	6.18	71.3
"08.02.2016 04:40:00"	977.76	6.7	64.97
"08.02.2016 06:40:00"	975.6	6.49	65.91
"08.02.2016 08:40:00"	974.24	6.54	66.53
"08.02.2016 10:40:00"	972.04	9.1	61.08
"08.02.2016 12:40:00"	970.19	10.33	59.9
"08.02.2016 14:40:00"	969.25	7.94	79.9
"08.02.2016 16:40:00"	970.34	8.26	80.2
"08.02.2016 18:40:00"	970.77	6.78	70.1
"08.02.2016 20:40:00"	972	5.9	73.1
"08.02.2016 22:40:00"	972.81	5.58	70.6
"09.02.2016 00:40:00"	972.88	6.65	64.47
"09.02.2016 02:40:00"	973.52	6.76	61.5
"09.02.2016 04:40:00"	973.65	6.57	64.29
"09.02.2016 06:40:00"	973.97	6.83	64.77
"09.02.2016 08:40:00"	973.18	6.46	69.74
"09.02.2016 10:40:00"	971.75	7.14	70.3
"09.02.2016 12:40:00"	968.42	7.67	67.57
"09.02.2016 14:40:00"	963.78	6.67	78.7
"09.02.2016 16:40:00"	960.27	8.69	79.5
"09.02.2016 18:40:00"	957.96	8.95	81
"09.02.2016 20:40:00"	956.89	8.95	76.6
"09.02.2016 22:40:00"	958.77	7.89	67.43
"10.02.2016 00:40:00"	963.33	4.76	68.73
"10.02.2016 02:40:00"	965.38	2.81	83.2
"10.02.2016 04:40:00"	965.38	2.93	76
"10.02.2016 06:40:00"	966.64	2.45	72.8
"10.02.2016 08:40:00"	967.4	2.51	73.3
"10.02.2016 10:40:00"	967.36	4.36	65.31
"10.02.2016 12:40:00"	967.38	4.84	63.82
"10.02.2016 14:40:00"	967.64	4.96	66.72
"10.02.2016 16:40:00"	968.23	4.04	74
"10.02.2016 18:40:00"	969.32	3.34	79.3
"10.02.2016 20:40:00"	970.35	3.51	76.8
"10.02.2016 22:40:00"	971.21	3.42	78.6
"11.02.2016 00:40:00"	972.08	3.13	85.9
"11.02.2016 02:40:00"	973.72	3.43	82.8
"11.02.2016 04:40:00"	974.66	3.1	78.9
"11.02.2016 06:40:00"	975.74	3.03	78.2
"11.02.2016 08:40:00"	976.75	3.95	69.06
"11.02.2016 10:40:00"	977.45	5.54	62.28
"11.02.2016 12:40:00"	977.49	5.98	60.24
"11.02.2016 14:40:00"	977.42	6.72	55.77
"11.02.2016 16:40:00"	977.9	5.46	61.12
"11.02.2016 18:40:00"	978.46	3.12	71
"11.02.2016 20:40:00"	978.56	2.04	77.5
"11.02.2016 22:40:00"	978.62	1.78	81.4
"12.02.2016 00:40:00"	978.58	1.5	82.3
"12.02.2016 02:40:00"	978.65	0.07	88.8
"12.02.2016 04:40:00"	978.32	-0.8	92.6
"12.02.2016 06:40:00"	978.34	-0.73	93.2
"12.02.2016 08:40:00"	978.07	-1.11	92.5
"12.02.2016 10:40:00"	977.45	3.71	76.8
"12.02.2016 12:40:00"	975.72	4.06	69.82
"12.02.2016 14:40:00"	974.15	5.01	64.55
"12.02.2016 16:40:00"	973.13	4.96	56.37
"12.02.2016 18:40:00"	972.52	4.24	62.99
"12.02.2016 20:40:00"	972.09	2.28	71
"12.02.2016 22:40:00"	971.66	0.18	81
"13.02.2016 00:40:00"	971.08	-1.19	86.5
"13.02.2016 02:40:00"	970.54	-1.81	88.3
"13.02.2016 04:40:00"	970.2	-3.31	92.7
"13.02.2016 06:40:00"	969.83	-4.28	94.1
"13.02.2016 08:40:00"	969.91	-3.5	94.2
"13.02.2016 10:40:00"	968.88	-0.36	81.8
"13.02.2016 12:40:00"	967.35	3.46	67.08
"13.02.2016 14:40:00"	965.69	4.15	66.62
"13.02.2016 16:40:00"	964.9	3.8	71.6
"13.02.2016 18:40:00"	963.78	3.47	74.8
"13.02.2016 20:40:00"	962.9	2.39	80.8
"13.02.2016 22:40:00"	961.72	1.75	89.6
"14.02.2016 00:40:00"	960.31	2.65	88.9
"14.02.2016 02:40:00"	959.28	3.2	86.6
"14.02.2016 04:40:00"	958.69	3.13	87.3
"14.02.2016 06:40:00"	958.66	3.28	89.5
"14.02.2016 08:40:00"	959.32	3.48	92.8
"14.02.2016 10:40:00"	960.03	7.93	77.8
"14.02.2016 12:40:00"	961.01	8.29	72.7
"14.02.2016 14:40:00"	962.53	7.86	70.4
"14.02.2016 16:40:00"	964.04	7.34	72
"14.02.2016 18:40:00"	966.19	6.24	75.6
"14.02.2016 20:40:00"	968.12	5.24	81.4
"14.02.2016 22:40:00"	970.09	4.67	86.2
"15.02.2016 00:40:00"	972.15	4.54	80.6
"15.02.2016 02:40:00"	973.86	4.29	80.5
"15.02.2016 04:40:00"	975.38	3.8	84.7
"15.02.2016 06:40:00"	977.35	3.8	89.3
"15.02.2016 08:40:00"	979.77	3.93	86.4
"15.02.2016 10:40:00"	982.2	4.15	82.8
"15.02.2016 12:40:00"	984.39	4.35	81.7
"15.02.2016 14:40:00"	986.28	4.41	77.5
"15.02.2016 16:40:00"	989.29	2.92	83.3
"15.02.2016 18:40:00"	992.55	1.7	87.9
"15.02.2016 20:40:00"	994.92	0.88	92
"15.02.2016 22:40:00"	996.89	0.46	93.6
"16.02.2016 00:40:00"	999.9	-0.18	94.2
"16.02.2016 02:40:00"	1001.93	-0.47	91
"16.02.2016 04:40:00"	1003.58	-0.87	89
"16.02.2016 06:40:00"	1005.21	-1.34	80.2
"16.02.2016 08:40:00"	1006.94	-1.95	74.8
"16.02.2016 10:40:00"	1008.57	-1.57	74.9
"16.02.2016 12:40:00"	1009.3	-1.36	71
"16.02.2016 14:40:00"	1009.18	-1.64	72.6
"16.02.2016 16:40:00"	1009.6	-1.87	72.2
"16.02.2016 18:40:00"	1009.76	-1.67	75.2
"16.02.2016 20:40:00"	1009.34	-1.59	78.6
"16.02.2016 22:40:00"	1008.39	-1.21	81.6
"17.02.2016 00:40:00"	1007.36	-1.15	83.2
"17.02.2016 02:40:00"	1005.55	-1.6	86.6
"17.02.2016 04:40:00"	1003.59	-1.57	88.5
"17.02.2016 06:40:00"	1001.57	-0.8	84.4
"17.02.2016 08:40:00"	999.59	-1	86.2
"17.02.2016 10:40:00"	996.64	-0.37	82.3
"17.02.2016 12:40:00"	993.41	0.14	78.9
"17.02.2016 14:40:00"	991.19	-0.67	84.9
"17.02.2016 16:40:00"	989.58	-1.14	93.9
"17.02.2016 18:40:00"	988.96	-0.85	91.7
"17.02.2016 20:40:00"	988.36	-1.14	93.4
"17.02.2016 22:40:00"	988.11	-1.16	95.2
"18.02.2016 00:40:00"	988.77	-0.59	92.7
"18.02.2016 02:40:00"	989.16	-0.07	91.7
"18.02.2016 04:40:00"	989.12	0.36	89.9
"18.02.2016 06:40:00"	989.38	0.19	92.7
"18.02.2016 08:40:00"	989.99	1.88	84.9
"18.02.2016 10:40:00"	990.15	3.32	76.7
"18.02.2016 12:40:00"	989.78	4.88	68.98
"18.02.2016 14:40:00"	989.13	5.29	65.5
"18.02.2016 16:40:00"	988.89	5.3	61.4
"18.02.2016 18:40:00"	989.59	3.32	70.1
"18.02.2016 20:40:00"	989.87	2.4	78
"18.02.2016 22:40:00"	989.9	0.7	86.1
"19.02.2016 00:40:00"	989.62	-0.26	87.3
"19.02.2016 02:40:00"	990.12	-1.25	91.3
"19.02.2016 04:40:00"	990.53	-2.38	93.2
"19.02.2016 06:40:00"	990.98	-2.85	94.1
"19.02.2016 08:40:00"	992.08	-2.34	89.4
"19.02.2016 10:40:00"	992.56	0.15	82
"19.02.2016 12:40:00"	992.41	3.64	64.08
"19.02.2016 14:40:00"	992.74	4.31	59.12
"19.02.2016 16:40:00"	993.27	3.43	62.15
"19.02.2016 18:40:00"	993.86	2.31	67.31
"19.02.2016 20:40:00"	994.42	1.89	75.1
"19.02.2016 22:40:00"	994.45	1.21	79.2
"20.02.2016 00:40:00"	993.91	0.25	82.7
"20.02.2016 02:40:00"	993.57	0.24	81
"20.02.2016 04:40:00"	992.48	0.49	82.6
"20.02.2016 06:40:00"	990.72	2.24	76.8
"20.02.2016 08:40:00"	989.07	2.57	74.8
"20.02.2016 10:40:00"	987.53	3.74	73.7
"20.02.2016 12:40:00"	985.9	4.2	71.5
"20.02.2016 14:40:00"	984.9	4.2	75.2
"20.02.2016 16:40:00"	984.5	4.31	77.5
"20.02.2016 18:40:00"	983.83	4.79	78.2
"20.02.2016 20:40:00"	983.25	5.21	82.4
"20.02.2016 22:40:00"	982.34	6.27	81.5
"21.02.2016 00:40:00"	980.72	7.81	81.7
"21.02.2016 02:40:00"	980.41	9.49	81
"21.02.2016 04:40:00"	980.9	10.56	81.5
"21.02.2016 06:40:00"	981.91	11.06	78.5
"21.02.2016 08:40:00"	984.52	7.52	92.4
"21.02.2016 10:40:00"	984.52	7.89	94.7
"21.02.2016 12:40:00"	983.73	10.8	84.1
"21.02.2016 14:40:00"	982.66	11.42	80.4
"21.02.2016 16:40:00"	981.82	12.29	76.7
"21.02.2016 18:40:00"	981.27	12.78	74.5
"21.02.2016 20:40:00"	981.29	12.13	76.5
"21.02.2016 22:40:00"	981.22	11.57	77
"22.02.2016 00:40:00"	980.07	11.11	77.3
"22.02.2016 02:40:00"	980.65	10.53	73.1
"22.02.2016 04:40:00"	978.69	9.77	69.03
"22.02.2016 06:40:00"	979.41	9.67	70.4
"22.02.2016 08:40:00"	979.67	10.03	70.8
"22.02.2016 10:40:00"	979.78	10.56	70
"22.02.2016 12:40:00"	979.47	10.65	69.23
"22.02.2016 14:40:00"	978.72	10.49	70.2
"22.02.2016 16:40:00"	978.76	10.57	71.4
"22.02.2016 18:40:00"	978.76	9.53	76.8
"22.02.2016 20:40:00"	980.09	4.64	96.2
"22.02.2016 22:40:00"	981.56	3.31	93.3
"23.02.2016 00:40:00"	982.56	0.97	94
"23.02.2016 02:40:00"	982.85	0.66	94.7
"23.02.2016 04:40:00"	982.87	0.29	96.2
"23.02.2016 06:40:00"	983.05	0.04	97.3
"23.02.2016 08:40:00"	983.6	0.38	97.3
"23.02.2016 10:40:00"	984.03	1.47	97
"23.02.2016 12:40:00"	983.87	2.71	92.9
"23.02.2016 14:40:00"	983.34	2.98	85
"23.02.2016 16:40:00"	983.88	4.16	76.7
"23.02.2016 18:40:00"	985.15	2.23	83
"23.02.2016 20:40:00"	986.78	2.13	84.2
"23.02.2016 22:40:00"	988.23	1.93	88.4
"24.02.2016 00:40:00"	988.86	2	85
"24.02.2016 02:40:00"	989.62	1.91	83.5
"24.02.2016 04:40:00"	989.81	1.8	85.2
"24.02.2016 06:40:00"	990.14	1.46	84.1
"24.02.2016 08:40:00"	990.99	1.32	83.1
"24.02.2016 10:40:00"	991.02	3.12	73.6
"24.02.2016 12:40:00"	990.34	4.05	68.34
"24.02.2016 14:40:00"	989.21	2.42	86.2
"24.02.2016 16:40:00"	988.45	1.96	86.6
"24.02.2016 18:40:00"	988.51	0.42	91.2
"24.02.2016 20:40:00"	987.82	0.36	91.4
"24.02.2016 22:40:00"	987.09	-0.3	95
"25.02.2016 00:40:00"	986.67	-1.86	96.1
"25.02.2016 02:40:00"	985.73	-2.7	97.1
"25.02.2016 04:40:00"	985.03	-3.06	97.1
"25.02.2016 06:40:00"	985.01	-3.11	97.1
"25.02.2016 08:40:00"	985.03	-3.35	96.9
"25.02.2016 10:40:00"	985.24	-0.42	97.6
"25.02.2016 12:40:00"	985.46	1.16	95.5
"25.02.2016 14:40:00"	985.27	1.96	70.2
"25.02.2016 16:40:00"	985.54	2.03	66.11
"25.02.2016 18:40:00"	986.35	0.05	81.9
"25.02.2016 20:40:00"	986.75	-0.28	84.5
"25.02.2016 22:40:00"	987.21	-1.23	88.7
"26.02.2016 00:40:00"	987.3	-1.68	88.9
"26.02.2016 02:40:00"	987.55	-1.44	87.9
"26.02.2016 04:40:00"	987.17	-1.17	86.9
"26.02.2016 06:40:00"	987.18	-1.51	89.1
"26.02.2016 08:40:00"	987.66	-1.1	87.2
"26.02.2016 10:40:00"	987.43	1.68	73.8
"26.02.2016 12:40:00"	987.24	2.47	60.79
"26.02.2016 14:40:00"	986.54	2.63	59.81
"26.02.2016 16:40:00"	985.8	2.72	60.05
"26.02.2016 18:40:00"	985.42	1.53	66.72
"26.02.2016 20:40:00"	985.45	-0.47	77.2
"26.02.2016 22:40:00"	985.5	-1.68	84.2
"27.02.2016 00:40:00"	985.17	-2.4	86.6
"27.02.2016 02:40:00"	984.59	-2.98	89.5
"27.02.2016 04:40:00"	983.88	-3.64	89.1
"27.02.2016 06:40:00"	983.68	-3.1	85.3
"27.02.2016 08:40:00"	984.07	-1.67	77.4
"27.02.2016 10:40:00"	983.66	0.9	67.79
"27.02.2016 12:40:00"	983.46	3.31	58.49
"27.02.2016 14:40:00"	983.03	4.47	54.98
"27.02.2016 16:40:00"	983.05	4.39	55.87
"27.02.2016 18:40:00"	983.96	2.79	63.9
"27.02.2016 20:40:00"	984.55	1.06	71.7
"27.02.2016 22:40:00"	985.18	-0.21	77.1
"28.02.2016 00:40:00"	985.83	-0.93	80.4
"28.02.2016 02:40:00"	986.15	-2.82	87.6
"28.02.2016 04:40:00"	986.68	-3.04	87.3
"28.02.2016 06:40:00"	987.68	-4.76	92.2
"28.02.2016 08:40:00"	988.62	-3.06	90.3
"28.02.2016 10:40:00"	988.85	-0.83	86.2
"28.02.2016 12:40:00"	989.42	1.53	78.2
"28.02.2016 14:40:00"	989.82	2.78	73.3
"28.02.2016 16:40:00"	990.68	3.08	75.9
"28.02.2016 18:40:00"	991.71	2.59	74.1
"28.02.2016 20:40:00"	992.16	2.01	76.7
"28.02.2016 22:40:00"	992.71	1.47	77.1
"29.02.2016 00:40:00"	992.02	0.98	80.5
"29.02.2016 02:40:00"	992.07	0.6	82.6
"29.02.2016 04:40:00"	991.79	0.29	82.2
"29.02.2016 06:40:00"	991.6	0.41	76.7
"29.02.2016 08:40:00"	991.9	0.42	74.1
"29.02.2016 10:40:00"	992.46	-1.06	86.8
"29.02.2016 12:40:00"	992.54	-1.64	93
"29.02.2016 14:40:00"	992.03	-1.12	90.7
"29.02.2016 16:40:00"	992.2	-0.65	91.3
"29.02.2016 18:40:00"	993.31	-0.63	93.5
"29.02.2016 20:40:00"	993.47	-0.8	92.6
"29.02.2016 22:40:00"	993.49	-0.78	90.4
"01.03.2016 00:40:00"	993.01	-0.95	89.8
"01.03.2016 02:40:00"	992.52	-1.54	90.2
"01.03.2016 04:40:00"	992.93	-1.72	89.8
"01.03.2016 06:40:00"	993	-2.03	90.6
"01.03.2016 08:40:00"	993.01	-1.48	87.6
"01.03.2016 10:40:00"	993.07	-0.29	78.2
"01.03.2016 12:40:00"	991.99	0.58	73.5
"01.03.2016 14:40:00"	989.94	2.13	68.88
"01.03.2016 16:40:00"	988.73	3.22	68.65
"01.03.2016 18:40:00"	988.02	1.37	76.2
"01.03.2016 20:40:00"	986.38	0.29	80.4
"01.03.2016 22:40:00"	985.15	1.24	85.9
"02.03.2016 00:40:00"	982.89	1.88	84.1
"02.03.2016 02:40:00"	981.15	2.6	79.5
"02.03.2016 04:40:00"	979.32	2.89	78.9
"02.03.2016 06:40:00"	977.76	2.54	82.1
"02.03.2016 08:40:00"	976.97	3.67	80.9
"02.03.2016 10:40:00"	975.13	5.21	79.4
"02.03.2016 12:40:00"	973.65	5.5	82.5
"02.03.2016 14:40:00"	971.79	6.35	80.6
"02.03.2016 16:40:00"	972.2	5.4	83.8
"02.03.2016 18:40:00"	973.26	4.33	75.8
"02.03.2016 20:40:00"	974.44	3.11	80.9
"02.03.2016 22:40:00"	974.13	2.03	84.2
"03.03.2016 00:40:00"	974.07	1.57	87.7
"03.03.2016 02:40:00"	973.57	1.37	88.2
"03.03.2016 04:40:00"	974.24	2.96	76.1
"03.03.2016 06:40:00"	974.69	2.49	76.2
"03.03.2016 08:40:00"	975.34	2.61	73.4
"03.03.2016 10:40:00"	975.32	3.68	64.15
"03.03.2016 12:40:00"	975.61	4.51	60.49
"03.03.2016 14:40:00"	975.39	4.82	57.05
"03.03.2016 16:40:00"	975.95	4.94	55.27
"03.03.2016 18:40:00"	977.25	3.05	64.43
"03.03.2016 20:40:00"	978.53	0.89	76.4
"03.03.2016 22:40:00"	979.27	-0.61	85.1
"04.03.2016 00:40:00"	979.6	-1.07	87.8
"04.03.2016 02:40:00"	980.08	-1.79	91.7
"04.03.2016 04:40:00"	980.01	-1.63	91.8
"04.03.2016 06:40:00"	979.72	-1.56	91.6
"04.03.2016 08:40:00"	979.42	0.79	83.4
"04.03.2016 10:40:00"	977.98	4.67	71.6
"04.03.2016 12:40:00"	975.78	5.78	56.4
"04.03.2016 14:40:00"	973.74	6.83	54
"04.03.2016 16:40:00"	972.38	6.13	57.19
"04.03.2016 18:40:00"	971.79	5.16	62.04
"04.03.2016 20:40:00"	971.31	4.81	64.48
"04.03.2016 22:40:00"	970.57	4.41	65.23
"05.03.2016 00:40:00"	970.35	3.73	69.18
"05.03.2016 02:40:00"	970.17	3.57	71.2
"05.03.2016 04:40:00"	969.23	3.9	69.52
"05.03.2016 06:40:00"	968.98	3.75	71.8
"05.03.2016 08:40:00"	969.09	4.02	70.1
"05.03.2016 10:40:00"	969.18	5.97	61.68
"05.03.2016 12:40:00"	968.93	8.4	55.89
"05.03.2016 14:40:00"	968.37	9.33	53.56
"05.03.2016 16:40:00"	969.17	7.25	74.7
"05.03.2016 18:40:00"	969.39	5.69	86.8
"05.03.2016 20:40:00"	970.16	5.26	90
"05.03.2016 22:40:00"	970.26	4.77	87.5
"06.03.2016 00:40:00"	969.89	4.4	88.5
"06.03.2016 02:40:00"	969.91	3.81	90.1
"06.03.2016 04:40:00"	970.49	2.78	89.9
"06.03.2016 06:40:00"	970.9	2.28	87.6
"06.03.2016 08:40:00"	971.68	2.24	85.6
"06.03.2016 10:40:00"	972.33	5.51	66.65
"06.03.2016 12:40:00"	972.57	5.37	64.12
"06.03.2016 14:40:00"	972.95	4.6	70.6
"06.03.2016 16:40:00"	973.02	5.47	64.21
"06.03.2016 18:40:00"	973.62	2.83	79.3
"06.03.2016 20:40:00"	973.92	2	87.7
"06.03.2016 22:40:00"	974.28	1.48	89.7
"07.03.2016 00:40:00"	974.6	1.59	86.5
"07.03.2016 02:40:00"	974.8	1.36	91
"07.03.2016 04:40:00"	975.38	1.33	90.2
"07.03.2016 06:40:00"	976.31	0.68	91.7
"07.03.2016 08:40:00"	977.41	1.2	92.7
"07.03.2016 10:40:00"	977.57	3.37	80.1
"07.03.2016 12:40:00"	977.94	2.31	82.4
"07.03.2016 14:40:00"	977.86	4.46	71.9
"07.03.2016 16:40:00"	978.44	3.33	80.1
"07.03.2016 18:40:00"	979.69	2.12	86.8
"07.03.2016 20:40:00"	980.79	0.88	89.7
"07.03.2016 22:40:00"	981.43	-0.35	93.4
"08.03.2016 00:40:00"	982.3	-1.05	94.9
"08.03.2016 02:40:00"	983.29	-1.65	95.6
"08.03.2016 04:40:00"	983.78	-1.28	97.7
"08.03.2016 06:40:00"	985.01	-1.67	97.8
"08.03.2016 08:40:00"	986.73	-1.24	98
"08.03.2016 10:40:00"	987.36	1.98	96.3
"08.03.2016 12:40:00"	987.89	4.35	74.9
"08.03.2016 14:40:00"	988.02	5.08	66.54
"08.03.2016 16:40:00"	988.5	5.11	58.88
"08.03.2016 18:40:00"	989.62	4.08	61.29
"08.03.2016 20:40:00"	990.48	1.41	72.4
"08.03.2016 22:40:00"	990.74	-0.98	85.2
"09.03.2016 00:40:00"	990.4	-2.15	89.6
"09.03.2016 02:40:00"	989.93	-3	93.8
"09.03.2016 04:40:00"	989.01	-2.77	94.1
"09.03.2016 06:40:00"	988.4	-3.37	96.1
"09.03.2016 08:40:00"	987.94	-0.14	83.9
"09.03.2016 10:40:00"	986.47	3.02	73.2
"09.03.2016 12:40:00"	984.7	6.91	49.71
"09.03.2016 14:40:00"	983.23	7.6	48.85
"09.03.2016 16:40:00"	982.41	7.2	48.44
"09.03.2016 18:40:00"	983.35	4.28	55.59
"09.03.2016 20:40:00"	984.26	1.43	73.1
"09.03.2016 22:40:00"	984.55	0.72	76.4
"10.03.2016 00:40:00"	985.02	0.35	78.5
"10.03.2016 02:40:00"	986.22	-1.17	86
"10.03.2016 04:40:00"	987.47	-2.28	89.1
"10.03.2016 06:40:00"	988.82	-2.79	91.2
"10.03.2016 08:40:00"	990.27	-1.2	87.3
"10.03.2016 10:40:00"	991.65	0.44	86.4
"10.03.2016 12:40:00"	992.33	2.15	88.4
"10.03.2016 14:40:00"	992.86	2.85	91
"10.03.2016 16:40:00"	993.67	3.47	91.6
"10.03.2016 18:40:00"	994.65	3.27	92.2
"10.03.2016 20:40:00"	995.87	3.2	94.8
"10.03.2016 22:40:00"	996.5	3.27	95.6
"11.03.2016 00:40:00"	996.85	3.4	95.5
"11.03.2016 02:40:00"	997.23	3.43	93.5
"11.03.2016 04:40:00"	997.65	3.33	93.9
"11.03.2016 06:40:00"	998.48	3.04	94.3
"11.03.2016 08:40:00"	999.72	2.94	91.7
"11.03.2016 10:40:00"	1000.27	3.14	91.1
"11.03.2016 12:40:00"	1000.57	3.13	88.9
"11.03.2016 14:40:00"	1000.55	3.07	86.7
"11.03.2016 16:40:00"	1000.9	2.46	90.6
"11.03.2016 18:40:00"	1001.36	2.68	90.3
"11.03.2016 20:40:00"	1002.27	2.8	86
"11.03.2016 22:40:00"	1002.52	2.12	90.1
"12.03.2016 00:40:00"	1002.47	1.91	91.9
"12.03.2016 02:40:00"	1002.07	1.73	91.4
"12.03.2016 04:40:00"	1002.17	1.67	91.7
"12.03.2016 06:40:00"	1002.57	1.49	92
"12.03.2016 08:40:00"	1003.07	1.6	94.8
"12.03.2016 10:40:00"	1003.47	1.56	95.6
"12.03.2016 12:40:00"	1003.44	1.46	95
"12.03.2016 14:40:00"	1002.98	1.26	91.9
"12.03.2016 16:40:00"	1003.47	1.19	90.5
"12.03.2016 18:40:00"	1004.32	1	87.3
"12.03.2016 20:40:00"	1005.31	0.93	87.3
"12.03.2016 22:40:00"	1005.28	0.93	89
"13.03.2016 00:40:00"	1005.39	1.07	89.4
"13.03.2016 02:40:00"	1005.33	1.11	94.2
"13.03.2016 04:40:00"	1005.62	1.4	91
"13.03.2016 06:40:00"	1006.11	1.29	91.3
"13.03.2016 08:40:00"	1007.14	0.99	91.2
"13.03.2016 10:40:00"	1008.23	0.9	89.2
"13.03.2016 12:40:00"	1008.35	0.88	84.7
"13.03.2016 14:40:00"	1007.83	0.66	81.4
"13.03.2016 16:40:00"	1007.65	0.99	76.8
"13.03.2016 18:40:00"	1008.29	0.91	75.6
"13.03.2016 20:40:00"	1008.8	0.24	78.7
"13.03.2016 22:40:00"	1008.69	-0.46	87.8
"14.03.2016 00:40:00"	1008.35	-0.8	93.5
"14.03.2016 02:40:00"	1008.15	-0.61	88.6
"14.03.2016 04:40:00"	1007.76	-0.55	85.3
"14.03.2016 06:40:00"	1008.13	-0.93	87.5
"14.03.2016 08:40:00"	1008.2	-0.4	85.8
"14.03.2016 10:40:00"	1008	0.76	78.7
"14.03.2016 12:40:00"	1006.7	3.45	66.71
"14.03.2016 14:40:00"	1005.18	4.85	61.4
"14.03.2016 16:40:00"	1004.11	5.58	59.26
"14.03.2016 18:40:00"	1003.77	4.22	61.87
"14.03.2016 20:40:00"	1002.77	2.97	67.04
"14.03.2016 22:40:00"	1002.21	1.12	75
"15.03.2016 00:40:00"	1001.3	0.26	81.6
"15.03.2016 02:40:00"	1000.22	0.41	82.6
"15.03.2016 04:40:00"	998.59	0.44	84.7
