"Hastighed"	"Doed"	"Airbag"	"Sikkerhedssele"	"Frontal"	"Koen"	"AlderEjer"	"Aarstal"	"AarBilmodel"	"AirbagFunktion"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	17	2001	1995	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	67	1997	1992	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	49	2002	2002	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	31	2001	1995	"ja"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	30	2000	1986	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	22	2002	1982	"nej"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"nej"	"kvinde"	30	2000	1998	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	28	2002	1994	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	16	1998	1990	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	37	2002	2000	"nej"
"1-9 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	70	1998	1992	"nej"
"40-54 km/t"	1	"nej"	"ikke spaendt"	"nej"	"kvinde"	17	1998	1987	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	22	1997	1996	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	25	2001	1989	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	61	1997	1987	"nej"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	20	2001	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	27	1997	1997	"ja"
"40-54 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	39	2000	1995	"ja"
"40-54 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	19	1997	1987	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	19	2001	1990	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	25	2001	1994	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	23	1998	1989	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	19	2001	1997	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	41	1998	1997	"ja"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"ja"	"kvinde"	34	2000	1992	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	65	1998	1996	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	18	1997	1990	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	17	2002	1990	"ja"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	48	1998	1987	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	16	2001	1997	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	33	2002	2001	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	31	1997	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	19	2000	1993	"ja"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	49	1998	1983	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	24	1999	1996	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	75	2000	1991	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	17	2000	1997	"nej"
"25-39 km/t"	1	"nej"	"ikke spaendt"	"nej"	"mand"	31	1998	1988	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	55	2001	1990	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	20	2001	1994	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	36	1998	1988	"nej"
"40-54 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	40	1998	1996	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	35	2001	2001	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"ja"	"kvinde"	18	2000	1999	"ja"
"1-9 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	30	2001	1997	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	70	2000	1981	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	20	2001	1995	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	35	1999	1977	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	19	2000	1998	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	22	2002	1989	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	54	1999	1974	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	19	1998	1984	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	28	2002	1986	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"ja"	"kvinde"	76	1997	1994	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	33	2000	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	20	2002	2000	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	25	1999	1988	"nej"
"55+ km/t"	0	"ja"	"spaendt"	"nej"	"mand"	31	2001	1999	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	70	2002	2001	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	30	1999	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	33	2002	1997	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	17	2002	1992	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	35	1998	1991	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	18	1999	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	33	2002	2003	"nej"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	19	1998	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	44	1999	1998	"ja"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	55	2000	1997	"ja"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	22	1998	1996	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	18	2000	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	26	2002	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	39	2000	1998	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	28	1998	1997	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	29	1998	1998	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	26	2000	1991	"nej"
"40-54 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	23	2002	1989	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	37	1999	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	42	1998	1993	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	67	1997	1986	"nej"
"55+ km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	55	1997	1997	"ja"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	29	1999	1996	"ja"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	32	2002	2000	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	16	2002	1996	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	64	2002	1992	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"ja"	"kvinde"	20	1999	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	42	2000	2000	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	58	1998	1987	"nej"
"40-54 km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	17	2001	2000	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	47	2000	1990	"ja"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"nej"	"kvinde"	33	2002	2002	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	44	2001	1996	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	53	1999	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	30	2000	1997	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	64	2000	2000	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	17	2002	1984	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	51	2001	1991	"nej"
"25-39 km/t"	1	"nej"	"spaendt"	"nej"	"mand"	43	1997	1991	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	19	1998	1994	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	44	1999	1994	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	36	1998	1995	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	16	1998	1998	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	16	2000	1976	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	21	1997	1995	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	38	2000	1996	"nej"
"40-54 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	23	2001	1987	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	17	2001	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	48	2000	1994	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	29	1999	1988	"nej"
"1-9 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	17	1997	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	20	2000	1995	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	41	2002	1995	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"ja"	"mand"	36	2002	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	18	1998	1989	"ja"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	33	1999	1985	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	18	1999	1988	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	25	1997	1995	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	25	1998	1996	"ja"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	44	2000	1996	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	37	1997	1983	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	26	1998	1988	"nej"
"40-54 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	25	1997	1995	"ja"
"40-54 km/t"	1	"nej"	"ikke spaendt"	"nej"	"kvinde"	70	1997	1990	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	32	2000	1994	"nej"
"1-9 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	57	1998	1991	"nej"
"40-54 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	51	2000	2001	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	24	2002	1986	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	21	1998	1986	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	18	2002	1992	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	26	2002	2003	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	31	1997	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	68	2002	1999	"ja"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	18	1997	1984	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	26	2002	1994	"ja"
"40-54 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	22	1999	1995	"nej"
"1-9 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	25	1998	1998	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	17	2002	1999	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	62	2002	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	22	1997	1996	"ja"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	47	2002	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	34	1998	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	34	2000	1999	"ja"
"40-54 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	41	1999	1995	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	32	1997	1989	"nej"
"40-54 km/t"	1	"nej"	"ikke spaendt"	"nej"	"kvinde"	40	2001	1990	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	76	2002	2001	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	59	1999	1987	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	52	2002	2000	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	44	1998	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	25	2001	1999	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	37	1999	1985	"nej"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	25	2002	1997	"ja"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"ja"	"kvinde"	37	1999	1995	"ja"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	27	1999	1991	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	48	1998	1995	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	25	2001	1985	"nej"
"40-54 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	23	2001	2001	"ja"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	50	1997	1984	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	45	1998	1986	"nej"
"1-9 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	57	2002	1975	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	18	2001	2000	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	16	1998	1985	"nej"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"nej"	"kvinde"	20	2002	2001	"ja"
"40-54 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	21	2001	1992	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	29	2001	1999	"ja"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	18	1997	1997	"ja"
"40-54 km/t"	0	"ja"	"ikke spaendt"	"nej"	"kvinde"	29	2002	1996	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	45	2000	1996	"ja"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	26	1998	1986	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	70	1997	1984	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	30	2000	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	67	1999	1994	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	46	1998	1992	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	37	2001	2000	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	21	1999	1989	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	23	1997	1986	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	21	1999	1997	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	41	1998	1988	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	31	1998	1991	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	19	1998	1991	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	36	1998	1985	"nej"
"10-24 km/t"	1	"ja"	"ikke spaendt"	"nej"	"kvinde"	51	2002	1997	"ja"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	26	1997	1996	"ja"
"25-39 km/t"	1	"ja"	"ikke spaendt"	"ja"	"mand"	34	1998	1996	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	21	2002	1988	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	20	1998	1995	"ja"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	57	2000	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	23	2000	1994	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	82	1999	1994	"ja"
"40-54 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	20	2002	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	25	1997	1994	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	62	2001	1992	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	54	2001	1999	"ja"
"40-54 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	29	1998	1979	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	35	1998	1985	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"ja"	"mand"	39	2001	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	73	1998	1995	"ja"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	31	2001	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	24	1999	1997	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"ja"	"kvinde"	69	2000	1991	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	23	2002	1997	"nej"
"55+ km/t"	0	"ja"	"spaendt"	"nej"	"mand"	22	2002	2001	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	52	2002	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	73	2002	1995	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	16	1999	1990	"nej"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"ja"	"mand"	24	1997	1994	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	24	1998	1994	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	46	1998	1992	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	31	1998	1993	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	41	1997	1992	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	24	1998	1992	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	58	2001	2000	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	34	2001	1999	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	26	1999	1996	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	53	2000	1992	"nej"
"25-39 km/t"	1	"nej"	"ikke spaendt"	"nej"	"kvinde"	26	2000	1991	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	19	1997	1989	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	44	1998	1989	"ja"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	17	2000	1997	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	85	2002	1997	"ja"
"40-54 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	68	1998	1984	"nej"
"55+ km/t"	0	"ja"	"spaendt"	"nej"	"mand"	52	2000	1999	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	25	2001	1990	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	33	2000	1994	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	33	2001	1972	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"ja"	"mand"	58	1998	1987	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	22	1998	1997	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	31	2001	1999	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	31	1998	1994	"nej"
"55+ km/t"	0	"ja"	"ikke spaendt"	"ja"	"kvinde"	24	1998	1997	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	46	2001	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	21	2001	2001	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	41	1999	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	25	1997	1996	"ja"
"55+ km/t"	1	"ja"	"ikke spaendt"	"nej"	"mand"	27	1998	1994	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	32	1997	1984	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	42	2002	1992	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	25	2002	1990	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	25	1997	1998	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	29	1997	1996	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	24	1997	1996	"ja"
"55+ km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	46	2002	2001	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	34	1997	1996	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	16	1999	1991	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	25	2002	1989	"nej"
"40-54 km/t"	0	"nej"	"spaendt"	"ja"	"mand"	25	2000	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	38	2001	1991	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	17	1998	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	73	2000	1995	"nej"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	27	2002	1988	"nej"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	23	1999	1990	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	59	2002	2001	"ja"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	43	2000	1986	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	49	2000	1993	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	43	2000	1995	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	60	1998	1995	"nej"
"10-24 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	28	1998	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	36	2001	1993	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	24	1998	1988	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	31	1999	1997	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	35	1997	1993	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	69	2000	1998	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"ja"	"kvinde"	19	1999	1991	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	28	1999	1992	"nej"
"10-24 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	45	2000	1994	"nej"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	28	1999	1986	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	56	1997	1987	"nej"
"25-39 km/t"	0	"ja"	"ikke spaendt"	"nej"	"kvinde"	29	2002	2000	"ja"
"25-39 km/t"	0	"nej"	"ikke spaendt"	"nej"	"kvinde"	20	1997	1985	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	19	2000	1991	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	26	1997	1991	"ja"
"10-24 km/t"	0	"ja"	"ikke spaendt"	"nej"	"mand"	22	2000	1996	"ja"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"mand"	38	1997	1993	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	20	1999	1996	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	23	1999	1994	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	27	2000	1999	"ja"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	61	2000	1994	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"mand"	57	1999	1996	"nej"
"25-39 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	47	1998	1997	"nej"
"40-54 km/t"	0	"ja"	"spaendt"	"ja"	"mand"	45	2002	1991	"ja"
"10-24 km/t"	0	"ja"	"spaendt"	"ja"	"kvinde"	68	2000	1999	"nej"
"25-39 km/t"	0	"nej"	"spaendt"	"nej"	"kvinde"	84	2002	1981	"nej"
"10-24 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	24	2002	2003	"ja"
"25-39 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	52	2002	2002	"ja"
"40-54 km/t"	0	"ja"	"spaendt"	"nej"	"kvinde"	27	2002	2000	"ja"
"55+ km/t"	0	"nej"	"ikke spaendt"	"nej"	"mand"	28	1997	1979	"nej"
